s,h,q_eq,f1,f2,regime
1.35,-1.2,0.35294117647058826,0.33308383233532934,-22.9176,stable
1.35,-1.15,0.34848484848484845,0.3436324754811591,-21.656025,stable
1.35,-1.1,0.34375000000000006,0.3548153511947863,-20.43090000000001,stable
1.35,-1.05,0.33870967741935487,0.366687552782848,-19.242225000000005,stable
1.35,-1.0,0.3333333333333333,0.37931034482758624,-18.090000000000003,stable
1.35,-0.95,0.3275862068965517,0.392751995629344,-16.974225,stable
1.35,-0.9,0.32142857142857145,0.4070887376396557,-15.8949,stable
1.35,-0.85,0.3148148148148148,0.4224058769513314,-14.852025000000001,stable
1.35,-0.8,0.3076923076923077,0.43879907621247116,-13.845600000000001,stable
1.35,-0.75,0.3,0.45637583892617467,-12.875625000000003,stable
1.35,-0.7,0.29166666666666663,0.4752572268495836,-11.942099999999998,stable
1.35,-0.65,0.2826086956521739,0.49557984583895826,-11.045025,stable
1.35,-0.6,0.2727272727272727,0.5174981384959048,-10.184400000000002,stable
1.35,-0.55,0.2619047619047619,0.5411870234713709,-9.360225000000002,stable
1.35,-0.5,0.25,0.5668449197860963,-8.5725,stable
1.35,-0.45,0.23684210526315788,0.5946971875539195,-7.821225,stable
1.35,-0.4,0.2222222222222222,0.625,-7.106400000000001,stable
1.35,-0.35,0.20588235294117646,0.6580446290960262,-6.428025,stable
1.35,-0.3,0.1875,0.6941620679639848,-5.7861,stable
1.35,-0.25,0.16666666666666666,0.7337278106508875,-5.180625,stable
1.35,-0.2,0.14285714285714285,0.7771664374140304,-4.6116,stable
1.35,-0.15,0.11538461538461539,0.8249553697265807,-4.079025,stable
1.35,-0.1,0.08333333333333333,0.8776266996291718,-3.582900000000001,stable
1.35,-0.05,0.045454545454545456,0.9357652656621728,-3.123225,stable
1.35,0.0,0.0,1.0,-2.7,loss
1.35,0.05,0.0,0.9325,-2.313225,loss
1.35,0.1,0.0,0.865,-1.9629,loss
1.35,0.15,0.0,0.7975,-1.6490250000000002,loss
1.35,0.2,0.0,0.73,-1.3716000000000002,loss
1.35,0.25,0.0,0.6625,-1.1306250000000002,loss
1.35,0.3,0.0,0.595,-0.9261,loss
1.35,0.35,0.0,0.5275000000000001,-0.7580250000000001,loss
1.35,0.4,0.0,0.45999999999999996,-0.6264,loss
1.35,0.45,0.0,0.39249999999999996,-0.5312250000000003,loss
1.35,0.5,0.0,0.32499999999999996,-0.47250000000000014,loss
1.35,0.55,0.0,0.25749999999999984,-0.4502250000000004,loss
1.35,0.6,0.0,0.18999999999999995,-0.4644000000000003,loss
1.35,0.65,0.0,0.12249999999999994,-0.5150250000000002,loss
1.35,0.7,0.0,0.05500000000000005,-0.6021,loss
1.35,0.75,0.0,-0.012500000000000178,-0.7256250000000007,loss
1.35,0.8,0.0,-0.08000000000000007,-0.8856000000000003,loss
1.35,0.85,0.0,-0.14749999999999996,-1.082025,loss
1.35,0.9,0.0,-0.21500000000000008,-1.3149000000000004,loss
1.35,0.95,0.0,-0.2825,-1.584225,loss
1.35,1.0,0.0,-0.3500000000000001,-1.8900000000000006,loss
1.35,1.05,0.9545454545454545,0.8175088509816497,-2.2322250000000015,stable
1.35,1.1,0.9166666666666665,0.6574394463667803,-2.610900000000002,stable
1.35,1.15,0.8846153846153847,0.5202163275817697,-3.0260249999999997,stable
1.35,1.2,0.8571428571428571,0.4044117647058806,-3.477600000000001,stable
1.35,1.25,0.8333333333333334,0.3076923076923078,-3.965625,stable
1.35,1.3,0.8125,0.22743947175349052,-4.490100000000001,stable
1.35,1.35,0.7941176470588235,0.1611047180667421,-5.051025000000002,stable
1.35,1.4,0.7777777777777778,0.10638297872340387,-5.6484,stable
1.35,1.45,0.7631578947368421,0.06127614226721943,-6.2822249999999995,stable
1.35,1.5,0.75,0.024096385542164867,-6.952500000000003,stable
1.35,1.55,0.738095238095238,-0.006559527714005117,-7.659225000000004,stable
1.35,1.6,0.7272727272727273,-0.0318471337579613,-8.402400000000002,stable
1.35,1.65,0.717391304347826,-0.05271289648277733,-9.182025000000001,stable
1.35,1.7,0.7083333333333334,-0.0699300699300696,-9.998099999999999,stable
1.35,1.75,0.7,-0.08413001912045923,-10.850625000000003,stable
1.35,1.8,0.6923076923076923,-0.09582863585118326,-11.739600000000003,stable
1.35,1.85,0.6851851851851851,-0.10544815465729361,-12.665025000000004,stable
1.35,1.9,0.6785714285714286,-0.11333494092114776,-13.626899999999997,stable
1.35,1.95,0.6724137931034483,-0.11977388481558232,-14.625225000000002,stable
1.35,2.0,0.6666666666666666,-0.12499999999999968,-15.660000000000004,stable
1.4,-2.0,0.39999999999999997,0.2075471698113208,-50.959999999999994,stable
1.4,-1.95,0.39795918367346944,0.21225607668606652,-48.9916,stable
1.4,-1.9,0.39583333333333337,0.21717069210472909,-47.06239999999999,stable
1.4,-1.85,0.3936170212765957,0.2223041668861614,-45.172399999999996,stable
1.4,-1.8,0.391304347826087,0.22767075306479861,-43.321600000000004,stable
1.4,-1.75,0.3888888888888889,0.2332859174964438,-41.51,stable
1.4,-1.7,0.38636363636363635,0.23916646933459645,-39.7376,stable
1.4,-1.65,0.3837209302325581,0.24533070332244344,-38.0044,stable
1.4,-1.6,0.380952380952381,0.25179856115107907,-36.310399999999994,stable
1.4,-1.55,0.3780487804878048,0.2585918134923293,-34.65559999999999,stable
1.4,-1.5,0.37499999999999994,0.2657342657342658,-33.03999999999999,stable
1.4,-1.45,0.3717948717948718,0.27325199094030833,-31.463599999999992,stable
1.4,-1.4,0.3684210526315789,0.28117359413202947,-29.9264,stable
1.4,-1.35,0.36486486486486486,0.2895305126769575,-28.4284,stable
1.4,-1.3,0.36111111111111116,0.2983573583640629,-26.969599999999996,stable
1.4,-1.25,0.3571428571428571,0.3076923076923078,-25.549999999999997,stable
1.4,-1.2,0.35294117647058826,0.3175775480059084,-24.1696,stable
1.4,-1.15,0.3484848484848485,0.3280597884111424,-22.828399999999995,stable
1.4,-1.1,0.34375,0.33919084593379656,-21.5264,stable
1.4,-1.05,0.33870967741935487,0.3510283191558091,-20.263599999999997,stable
1.4,-1.0,0.33333333333333337,0.36363636363636365,-19.04,stable
1.4,-0.95,0.3275862068965517,0.3770865858052119,-17.8556,stable
1.4,-0.9,0.32142857142857145,0.3914590747330961,-16.7104,stable
1.4,-0.85,0.3148148148148148,0.4068435942341371,-15.6044,stable
1.4,-0.8,0.3076923076923077,0.42334096109839825,-14.5376,stable
1.4,-0.75,0.3,0.44106463878326996,-13.509999999999998,stable
1.4,-0.7,0.2916666666666667,0.4601425793907971,-12.521599999999998,stable
1.4,-0.65,0.2826086956521739,0.4807193498184333,-11.5724,stable
1.4,-0.6,0.2727272727272727,0.5029585798816569,-10.662399999999998,stable
1.4,-0.55,0.2619047619047619,0.5270457697642164,-9.7916,stable
1.4,-0.5,0.25,0.5531914893617021,-8.959999999999999,stable
1.4,-0.45,0.23684210526315788,0.5816349896954431,-8.167599999999998,stable
1.4,-0.4,0.22222222222222224,0.6126482213438734,-7.4144,stable
1.4,-0.35,0.20588235294117646,0.6465402083889928,-6.700399999999999,stable
1.4,-0.3,0.1875,0.6836616454229433,-6.0256,stable
1.4,-0.25,0.16666666666666669,0.7244094488188978,-5.39,stable
1.4,-0.2,0.14285714285714285,0.7692307692307694,-4.7936,stable
1.4,-0.15,0.11538461538461539,0.8186256102140443,-4.2364,stable
1.4,-0.1,0.08333333333333333,0.8731466227347611,-3.7184,stable
1.4,-0.05,0.045454545454545456,0.9333937471681015,-3.2396,stable
1.4,0.0,0.0,1.0,-2.8,loss
1.4,0.05,0.0,0.93,-2.3996,loss
1.4,0.1,0.0,0.86,-2.0383999999999998,loss
1.4,0.15,0.0,0.79,-1.7164,loss
1.4,0.2,0.0,0.72,-1.4336,loss
1.4,0.25,0.0,0.65,-1.19,loss
1.4,0.3,0.0,0.5800000000000001,-0.9855999999999997,loss
1.4,0.35,0.0,0.51,-0.8204,loss
1.4,0.4,0.0,0.44000000000000006,-0.6943999999999997,loss
1.4,0.45,0.0,0.37,-0.6076,loss
1.4,0.5,0.0,0.30000000000000004,-0.5599999999999998,loss
1.4,0.55,0.0,0.22999999999999998,-0.5515999999999999,loss
1.4,0.6,0.0,0.16000000000000003,-0.5823999999999999,loss
1.4,0.65,0.0,0.09000000000000008,-0.6523999999999996,loss
1.4,0.7,0.0,0.02000000000000013,-0.7615999999999995,loss
1.4,0.75,0.0,-0.04999999999999982,-0.9099999999999991,loss
1.4,0.8,0.0,-0.11999999999999988,-1.0975999999999992,loss
1.4,0.85,0.0,-0.18999999999999995,-1.3243999999999998,loss
1.4,0.9,0.0,-0.26,-1.5904,loss
1.4,0.95,0.0,-0.32999999999999985,-1.895599999999999,loss
1.4,1.0,0.0,-0.3999999999999999,-2.2399999999999993,loss
1.4,1.05,0.9545454545454545,0.8342728297632465,-2.6235999999999997,stable
1.4,1.1,0.9166666666666666,0.6882591093117503,-3.0464,stable
1.4,1.15,0.8846153846153846,0.562103354487751,-3.5083999999999986,stable
1.4,1.2,0.8571428571428571,0.4545454545454531,-4.0096,stable
1.4,1.25,0.8333333333333333,0.36363636363636154,-4.55,stable
1.4,1.3,0.8125,0.2872062663185412,-5.129599999999999,stable
1.4,1.35,0.7941176470588235,0.22313564298296834,-5.748399999999999,stable
1.4,1.4,0.7777777777777778,0.16949152542373025,-6.406399999999998,stable
1.4,1.45,0.7631578947368421,0.12458073790129598,-7.103599999999997,stable
1.4,1.5,0.75,0.08695652173913312,-7.839999999999996,stable
1.4,1.55,0.7380952380952381,0.05540166204986001,-8.615599999999999,stable
1.4,1.6,0.7272727272727273,0.02890173410404682,-9.430399999999997,stable
1.4,1.65,0.7173913043478262,0.0066159444260679556,-10.284399999999996,stable
1.4,1.7,0.7083333333333334,-0.012150668286757267,-11.177599999999996,stable
1.4,1.75,0.7000000000000001,-0.027972027972027837,-12.109999999999998,stable
1.4,1.8,0.6923076923076923,-0.0413223140495869,-13.081600000000002,stable
1.4,1.85,0.6851851851851852,-0.052593832177861996,-14.092399999999998,stable
1.4,1.9,0.6785714285714286,-0.06211180124223606,-15.142399999999997,stable
1.4,1.95,0.6724137931034482,-0.07014648236022335,-16.231599999999997,stable
1.4,2.0,0.6666666666666667,-0.07692307692307718,-17.359999999999996,stable
1.45,-2.0,0.39999999999999997,0.19444444444444448,-53.940000000000005,stable
1.45,-1.95,0.3979591836734694,0.1990181132890805,-51.844025,stable
1.45,-1.9,0.3958333333333333,0.20379690069261058,-49.79009999999999,stable
1.45,-1.85,0.39361702127659576,0.20879419412426745,-47.778225000000006,stable
1.45,-1.8,0.3913043478260869,0.21402452140245212,-45.8084,stable
1.45,-1.75,0.3888888888888889,0.21950367004543858,-43.880624999999995,stable
1.45,-1.7,0.38636363636363635,0.2252488213724464,-41.994899999999994,stable
1.45,-1.65,0.3837209302325581,0.23127870144435517,-40.151225,stable
1.45,-1.6,0.38095238095238093,0.23761375126390286,-38.3496,stable
1.45,-1.55,0.3780487804878049,0.2442763190426742,-36.590025,stable
1.45,-1.5,0.375,0.2512908777969019,-34.872499999999995,stable
1.45,-1.45,0.3717948717948718,0.25868427206821504,-33.197025000000004,stable
1.45,-1.4,0.3684210526315789,0.2664859981933153,-31.563599999999994,stable
1.45,-1.35,0.36486486486486486,0.2747285232849175,-29.972224999999998,stable
1.45,-1.3,0.3611111111111111,0.2834476489546319,-28.422899999999995,stable
1.45,-1.25,0.35714285714285715,0.29268292682926816,-26.915625,stable
1.45,-1.2,0.35294117647058826,0.3024781341107871,-25.4504,stable
1.45,-1.15,0.3484848484848485,0.31288181883519794,-24.027224999999994,stable
1.45,-1.1,0.34375,0.3239479261277626,-22.646099999999997,stable
1.45,-1.05,0.3387096774193548,0.33573651866237464,-21.307025,stable
1.45,-1.0,0.33333333333333337,0.348314606741573,-20.01,stable
1.45,-0.95,0.3275862068965517,0.36175710594315247,-18.755025,stable
1.45,-0.9,0.32142857142857145,0.3761479431375015,-17.542099999999998,stable
1.45,-0.85,0.31481481481481477,0.39158133484540225,-16.371225,stable
1.45,-0.8,0.3076923076923077,0.4081632653061223,-15.2424,stable
1.45,-0.75,0.3,0.4260131950989633,-14.155624999999999,stable
1.45,-0.7,0.2916666666666667,0.44526603439961426,-13.110899999999997,stable
1.45,-0.65,0.2826086956521739,0.4660744174069783,-12.108225,stable
1.45,-0.6,0.2727272727272727,0.488611315209405,-11.1476,stable
1.45,-0.55,0.2619047619047619,0.5130730218129893,-10.229025,stable
1.45,-0.5,0.25,0.5396825396825398,-9.3525,stable
1.45,-0.45,0.23684210526315788,0.5686933728417574,-8.518025,stable
1.45,-0.4,0.2222222222222222,0.6003937007874016,-7.7256,stable
1.45,-0.35,0.20588235294117646,0.6351108448172558,-6.975224999999999,stable
1.45,-0.3,0.1875,0.6732158335741115,-6.2669,stable
1.45,-0.25,0.16666666666666669,0.7151277013752456,-5.600625,stable
1.45,-0.2,0.14285714285714285,0.7613168724279835,-4.9764,stable
1.45,-0.15,0.11538461538461538,0.8123065378482319,-4.394225,stable
1.45,-0.1,0.08333333333333333,0.868670234664471,-3.8541000000000003,stable
1.45,-0.05,0.04545454545454545,0.9310227658851512,-3.3560250000000003,stable
1.45,0.0,0.0,1.0,-2.9,loss
1.45,0.05,0.0,0.9275,-2.4860249999999997,loss
1.45,0.1,0.0,0.855,-2.1141,loss
1.45,0.15,0.0,0.7825,-1.784225,loss
1.45,0.2,0.0,0.71,-1.4964,loss
1.45,0.25,0.0,0.6375,-1.250625,loss
1.45,0.3,0.0,0.565,-1.0469,loss
1.45,0.35,0.0,0.49250000000000005,-0.885225,loss
1.45,0.4,0.0,0.42000000000000004,-0.7655999999999997,loss
1.45,0.45,0.0,0.34750000000000003,-0.688025,loss
1.45,0.5,0.0,0.275,-0.6525,loss
1.45,0.55,0.0,0.2025,-0.6590249999999997,loss
1.45,0.6,0.0,0.13,-0.7076,loss
1.45,0.65,0.0,0.057499999999999996,-0.798225,loss
1.45,0.7,0.0,-0.014999999999999902,-0.9308999999999996,loss
1.45,0.75,0.0,-0.08749999999999991,-1.1056249999999996,loss
1.45,0.8,0.0,-0.15999999999999992,-1.3223999999999996,loss
1.45,0.85,0.0,-0.23249999999999993,-1.5812249999999997,loss
1.45,0.9,0.0,-0.30499999999999994,-1.8820999999999997,loss
1.45,0.95,0.0,-0.37749999999999995,-2.2250249999999996,loss
1.45,1.0,0.0,-0.44999999999999996,-2.61,loss
1.45,1.05,0.9545454545454546,0.8473301579343108,-3.037025,stable
1.45,1.1,0.9166666666666666,0.7123534715960328,-3.5060999999999996,stable
1.45,1.15,0.8846153846153847,0.5950212507589584,-4.017224999999998,stable
1.45,1.2,0.857142857142857,0.49418604651162157,-4.5704,stable
1.45,1.25,0.8333333333333334,0.4081632653061195,-5.1656249999999995,stable
1.45,1.3,0.8124999999999999,0.33509700176366286,-5.802900000000001,stable
1.45,1.35,0.7941176470588236,0.2731733191884361,-6.482225000000001,stable
1.45,1.4,0.7777777777777779,0.2207293666026868,-7.203599999999999,stable
1.45,1.45,0.7631578947368421,0.17629774730656286,-7.9670250000000005,stable
1.45,1.5,0.7500000000000001,0.1386138613861411,-8.772499999999997,stable
1.45,1.55,0.7380952380952381,0.10660402927093819,-9.620025000000002,stable
1.45,1.6,0.7272727272727273,0.07936507936508037,-10.509599999999997,stable
1.45,1.65,0.7173913043478262,0.05614141567407722,-11.441224999999996,stable
1.45,1.7,0.7083333333333334,0.0363027087405744,-12.414899999999996,stable
1.45,1.75,0.7000000000000001,0.01932367149758489,-13.430625000000001,stable
1.45,1.8,0.6923076923076924,0.004766444232603264,-14.488399999999999,stable
1.45,1.85,0.6851851851851852,-0.007734379316058861,-15.588225000000003,stable
1.45,1.9,0.6785714285714286,-0.01848428835489811,-16.7301,stable
1.45,1.95,0.6724137931034483,-0.02773925104022132,-17.914024999999995,stable
1.45,2.0,0.6666666666666667,-0.03571428571428541,-19.139999999999997,stable
1.5,-2.0,0.4,0.18181818181818177,-57.0,stable
1.5,-1.95,0.3979591836734694,0.18625486266650956,-54.7725,stable
1.5,-1.9,0.3958333333333333,0.19089574155653447,-52.58999999999999,stable
1.5,-1.85,0.39361702127659576,0.19575441718571243,-50.45250000000001,stable
1.5,-1.8,0.391304347826087,0.20084566596194497,-48.36,stable
1.5,-1.75,0.3888888888888889,0.20618556701030913,-46.3125,stable
1.5,-1.7,0.38636363636363635,0.21179164281625648,-44.31,stable
1.5,-1.65,0.3837209302325581,0.21768301774265691,-42.35249999999999,stable
1.5,-1.6,0.380952380952381,0.22388059701492538,-40.440000000000005,stable
1.5,-1.55,0.3780487804878049,0.23040726918708407,-38.572500000000005,stable
1.5,-1.5,0.375,0.23728813559322035,-36.75,stable
1.5,-1.45,0.3717948717948718,0.24455077086656024,-34.9725,stable
1.5,-1.4,0.3684210526315789,0.25222551928783365,-33.239999999999995,stable
1.5,-1.35,0.36486486486486486,0.2603458325238004,-31.552500000000006,stable
1.5,-1.3,0.3611111111111111,0.26894865525672385,-29.910000000000004,stable
1.5,-1.25,0.35714285714285715,0.2780748663101604,-28.3125,stable
1.5,-1.2,0.3529411764705882,0.28776978417266186,-26.759999999999998,stable
1.5,-1.15,0.3484848484848485,0.29808374733853804,-25.252499999999998,stable
1.5,-1.1,0.34375,0.3090727816550349,-23.790000000000006,stable
1.5,-1.05,0.33870967741935487,0.3207993689192743,-22.372500000000002,stable
1.5,-1.0,0.3333333333333333,0.33333333333333326,-21.0,stable
1.5,-0.95,0.3275862068965517,0.34675286511901254,-19.6725,stable
1.5,-0.9,0.32142857142857145,0.3611457036114571,-18.39,stable
1.5,-0.85,0.3148148148148148,0.3766105054509415,-17.152499999999996,stable
1.5,-0.8,0.3076923076923077,0.39325842696629215,-15.96,stable
1.5,-0.75,0.3,0.4112149532710282,-14.8125,stable
1.5,-0.7,0.29166666666666663,0.43062200956937796,-13.709999999999997,stable
1.5,-0.65,0.28260869565217395,0.451640391989774,-12.6525,stable
1.5,-0.6,0.2727272727272727,0.4744525547445256,-11.64,stable
1.5,-0.55,0.2619047619047619,0.4992657856093979,-10.6725,stable
1.5,-0.5,0.25,0.5263157894736842,-9.75,stable
1.5,-0.45,0.2368421052631579,0.5558706749858197,-8.8725,stable
1.5,-0.4,0.22222222222222224,0.588235294117647,-8.040000000000001,stable
1.5,-0.35,0.20588235294117646,0.623755806237558,-7.2524999999999995,stable
1.5,-0.3,0.1875,0.6628242074927954,-6.51,stable
1.5,-0.25,0.16666666666666666,0.7058823529411765,-5.8125,stable
1.5,-0.2,0.14285714285714288,0.7534246575342465,-5.16,stable
1.5,-0.15,0.11538461538461538,0.8059981255857545,-4.552499999999999,stable
1.5,-0.1,0.08333333333333334,0.8641975308641976,-3.99,stable
1.5,-0.05,0.04545454545454546,0.928652321630804,-3.4725,stable
1.5,0.0,0.0,1.0,-3.0,loss
1.5,0.05,0.0,0.925,-2.5725,loss
1.5,0.1,0.0,0.85,-2.19,loss
1.5,0.15,0.0,0.775,-1.8524999999999998,loss
1.5,0.2,0.0,0.7,-1.56,loss
1.5,0.25,0.0,0.625,-1.3125,loss
1.5,0.3,0.0,0.55,-1.1099999999999999,loss
1.5,0.35,0.0,0.4750000000000001,-0.9525,loss
1.5,0.4,0.0,0.3999999999999999,-0.8400000000000001,loss
1.5,0.45,0.0,0.32499999999999996,-0.7725000000000002,loss
1.5,0.5,0.0,0.25,-0.75,loss
1.5,0.55,0.0,0.17499999999999993,-0.7725,loss
1.5,0.6,0.0,0.10000000000000009,-0.8399999999999997,loss
1.5,0.65,0.0,0.02499999999999991,-0.9525000000000003,loss
1.5,0.7,0.0,-0.04999999999999982,-1.1099999999999994,loss
1.5,0.75,0.0,-0.125,-1.3125,loss
1.5,0.8,0.0,-0.20000000000000018,-1.5600000000000007,loss
1.5,0.85,0.0,-0.2749999999999999,-1.8524999999999998,loss
1.5,0.9,0.0,-0.3500000000000001,-2.1900000000000004,loss
1.5,0.95,0.0,-0.4249999999999998,-2.572499999999999,loss
1.5,1.0,0.0,-0.5,-3.0,loss
1.5,1.05,0.9545454545454545,0.8577878103837521,-3.472500000000001,stable
1.5,1.1,0.9166666666666666,0.7317073170731723,-3.990000000000001,stable
1.5,1.15,0.8846153846153847,0.6215722120658128,-4.552499999999998,stable
1.5,1.2,0.8571428571428572,0.5263157894736848,-5.159999999999998,stable
1.5,1.25,0.8333333333333334,0.44444444444444564,-5.8125,stable
1.5,1.3,0.8125,0.3743315508021397,-6.5100000000000025,stable
1.5,1.35,0.7941176470588235,0.3143893591293803,-7.252500000000003,stable
1.5,1.4,0.7777777777777779,0.26315789473684287,-8.039999999999996,stable
1.5,1.45,0.7631578947368421,0.21934197407776973,-8.872499999999999,stable
1.5,1.5,0.75,0.18181818181818182,-9.75,stable
1.5,1.55,0.738095238095238,0.14962593516209444,-10.672500000000003,stable
1.5,1.6,0.7272727272727272,0.12195121951219297,-11.640000000000004,stable
1.5,1.65,0.7173913043478262,0.09810791871058136,-12.652499999999998,stable
1.5,1.7,0.7083333333333334,0.07751937984496164,-13.709999999999997,stable
1.5,1.75,0.7,0.059701492537313265,-14.8125,stable
1.5,1.8,0.6923076923076923,0.044247787610620114,-15.960000000000004,stable
1.5,1.85,0.6851851851851851,0.03081664098613249,-17.152500000000003,stable
1.5,1.9,0.6785714285714286,0.019120458891014252,-18.389999999999997,stable
1.5,1.95,0.6724137931034483,0.008916629514044191,-19.6725,stable
1.5,2.0,0.6666666666666666,0.0,-21.0,stable
1.55,-2.0,0.4,0.169642857142857,-60.14,stable
1.55,-1.95,0.3979591836734694,0.17394123982351112,-57.777025,stable
1.55,-1.9,0.3958333333333333,0.1784425953537589,-55.4621,stable
1.55,-1.85,0.39361702127659576,0.18316070915428728,-53.19522500000001,stable
1.55,-1.8,0.391304347826087,0.18811057992101424,-50.9764,stable
1.55,-1.75,0.3888888888888889,0.19330855018587348,-48.805625,stable
1.55,-1.7,0.38636363636363635,0.19877245340390784,-46.6829,stable
1.55,-1.65,0.38372093023255816,0.20452177995569187,-44.608225,stable
1.55,-1.6,0.380952380952381,0.21057786483839366,-42.58160000000001,stable
1.55,-1.55,0.3780487804878049,0.21696410027000676,-40.603025,stable
1.55,-1.5,0.375,0.2237061769616027,-38.67250000000001,stable
1.55,-1.45,0.3717948717948718,0.23083235843620684,-36.79002500000001,stable
1.55,-1.4,0.368421052631579,0.23837379350687313,-34.9556,stable
1.55,-1.35,0.3648648648648649,0.24636487289028522,-33.169225000000004,stable
1.55,-1.3,0.3611111111111111,0.25484363694830775,-31.430899999999998,stable
1.55,-1.25,0.35714285714285715,0.2638522427440632,-29.740625,stable
1.55,-1.2,0.35294117647058826,0.2734375,-28.0984,stable
1.55,-1.15,0.34848484848484845,0.28365148718428,-26.504224999999998,stable
1.55,-1.1,0.34375,0.2945522608609989,-24.9581,stable
1.55,-1.05,0.3387096774193548,0.30620467365028203,-23.460025000000005,stable
1.55,-1.0,0.3333333333333333,0.3186813186813187,-22.009999999999998,stable
1.55,-0.95,0.3275862068965517,0.33206362129626943,-20.608025,stable
1.55,-0.9,0.32142857142857145,0.34644310196030065,-19.2541,stable
1.55,-0.85,0.3148148148148148,0.3619228377891946,-17.948225,stable
1.55,-0.8,0.3076923076923077,0.3786191536748331,-16.6904,stable
1.55,-0.75,0.30000000000000004,0.3966635773864689,-15.480625000000002,stable
1.55,-0.7,0.2916666666666667,0.41620509574299724,-14.3189,stable
1.55,-0.65,0.2826086956521739,0.43741275011633324,-13.205225000000002,stable
1.55,-0.6,0.2727272727272727,0.4604786076867295,-12.1396,stable
1.55,-0.55,0.2619047619047619,0.48562113765753495,-11.122025000000002,stable
1.55,-0.5,0.25,0.5130890052356021,-10.1525,stable
1.55,-0.45,0.23684210526315788,0.5431652645248716,-9.231025,stable
1.55,-0.4,0.22222222222222227,0.576171875,-8.357600000000001,stable
1.55,-0.35,0.2058823529411765,0.6124743699980156,-7.532225000000001,stable
1.55,-0.3,0.1875,0.6524863466513365,-6.754899999999999,stable
1.55,-0.25,0.16666666666666666,0.6966731898238748,-6.025625000000001,stable
1.55,-0.2,0.14285714285714288,0.7455540355677154,-5.3444,stable
1.55,-0.15,0.11538461538461536,0.7997003464743889,-4.711225,stable
1.55,-0.1,0.08333333333333334,0.8597285067873304,-4.126100000000001,stable
1.55,-0.05,0.04545454545454546,0.9262824142226247,-3.5890250000000004,stable
1.55,0.0,0.0,1.0,-3.1,loss
1.55,0.05,0.0,0.9225,-2.659025,loss
1.55,0.1,0.0,0.845,-2.2661000000000002,loss
1.55,0.15,0.0,0.7675000000000001,-1.9212250000000002,loss
1.55,0.2,0.0,0.69,-1.6244,loss
1.55,0.25,0.0,0.6125,-1.3756249999999999,loss
1.55,0.3,0.0,0.535,-1.1748999999999998,loss
1.55,0.35,0.0,0.4575,-1.0222250000000002,loss
1.55,0.4,0.0,0.3799999999999999,-0.9176000000000002,loss
1.55,0.45,0.0,0.3025,-0.8610250000000002,loss
1.55,0.5,0.0,0.22499999999999998,-0.8525000000000001,loss
1.55,0.55,0.0,0.14749999999999985,-0.8920250000000004,loss
1.55,0.6,0.0,0.07000000000000006,-0.9795999999999999,loss
1.55,0.65,0.0,-0.007500000000000062,-1.1152250000000004,loss
1.55,0.7,0.0,-0.08499999999999996,-1.2989,loss
1.55,0.75,0.0,-0.1625000000000001,-1.5306250000000003,loss
1.55,0.8,0.0,-0.2400000000000002,-1.810400000000001,loss
1.55,0.85,0.0,-0.3174999999999999,-2.138225,loss
1.55,0.9,0.0,-0.395,-2.5141000000000004,loss
1.55,0.95,0.0,-0.4724999999999999,-2.9380249999999997,loss
1.55,1.0,0.0,-0.55,-3.4100000000000006,loss
1.55,1.05,0.9545454545454545,0.8663518784643709,-3.9300250000000014,stable
1.55,1.1,0.9166666666666665,0.747594374537374,-4.498100000000003,stable
1.55,1.15,0.8846153846153847,0.6434405734289006,-5.114224999999999,stable
1.55,1.2,0.8571428571428571,0.5528846153846112,-5.7783999999999995,stable
1.55,1.25,0.8333333333333333,0.4745762711864392,-6.4906250000000005,stable
1.55,1.3,0.8124999999999999,0.4070622854340379,-7.2509000000000015,stable
1.55,1.35,0.7941176470588234,0.34892765862873815,-8.059225000000003,stable
1.55,1.4,0.7777777777777778,0.2988691437802902,-8.9156,stable
1.55,1.45,0.763157894736842,0.2557262441357716,-9.820025,stable
1.55,1.5,0.7499999999999999,0.21848739495798178,-10.772500000000003,stable
1.55,1.55,0.738095238095238,0.18628281117696777,-11.773025000000006,stable
1.55,1.6,0.7272727272727272,0.1583710407239806,-12.821600000000004,stable
1.55,1.65,0.717391304347826,0.13412331532000657,-13.918225000000003,stable
1.55,1.7,0.7083333333333334,0.11300793459966357,-15.062899999999997,stable
1.55,1.75,0.7,0.09457579972183629,-16.255625,stable
1.55,1.8,0.6923076923076923,0.0784475639966978,-17.4964,stable
1.55,1.85,0.6851851851851851,0.06430250971735763,-18.785225000000004,stable
1.55,1.9,0.6785714285714286,0.05186907529958884,-20.1221,stable
1.55,1.95,0.6724137931034483,0.0409168719468914,-21.507025,stable
1.55,2.0,0.6666666666666666,0.031249999999999854,-22.94,stable
1.6,-2.0,0.4,0.15789473684210506,-63.36000000000001,stable
1.6,-1.95,0.3979591836734694,0.16205389657683908,-60.857600000000005,stable
1.6,-1.9,0.39583333333333337,0.16641452344931912,-58.4064,stable
1.6,-1.85,0.3936170212765957,0.1709905660377359,-56.00640000000001,stable
1.6,-1.8,0.3913043478260869,0.1757972199509404,-53.6576,stable
1.6,-1.75,0.3888888888888889,0.1808510638297872,-51.36000000000001,stable
1.6,-1.7,0.38636363636363635,0.18617021276595758,-49.1136,stable
1.6,-1.65,0.3837209302325581,0.19177449168207034,-46.918400000000005,stable
1.6,-1.6,0.380952380952381,0.19768563162970104,-44.774400000000014,stable
